km;largura;altura;patologia;xi;xf;yi;yf
206418-76_NORTE_P1_png.rf.c97e2c9aa4f806ac46d4cb28c7680501.jpg;920;640;FI;0;2;52;353
206458-98_NORTE_P1_png.rf.a1f2d20e606265eafe4db0689acc642b.jpg;920;640;TLC-FC1;23;53;37;251
206466-06_NORTE_P1_png.rf.351b5b2a69622cfa8b0e3b63de787fbc.jpg;920;640;TLC-FC1;0;24;33;238
206498-36_NORTE_P1_png.rf.5fe0de6a6b92bc78aef19ee05052b901.jpg;920;640;TLC-FC2;5;6;27;156
206498-36_NORTE_P1_png.rf.5fe0de6a6b92bc78aef19ee05052b901.jpg;920;640;TLC-FC2;635;0;652;141
206505-44_NORTE_P1_png.rf.62a035bfd76a1035cea60d12f0cc1479.jpg;920;640;TLC-FC3;30;5;50;226
206539-64_NORTE_P1_png.rf.c277b430caf85086dbaa1bf336eb7498.jpg;920;640;FI;160;223;198;323
206539-64_NORTE_P1_png.rf.c277b430caf85086dbaa1bf336eb7498.jpg;920;640;TLC-FC1;148;385;181;456
206539-64_NORTE_P1_png.rf.c277b430caf85086dbaa1bf336eb7498.jpg;920;640;TLC-FC1;201;0;231;90
206583-2_NORTE_P1_png.rf.c26e117ecb839ca6a3b31b9dd9ac0f8c.jpg;920;640;TLC-FC2;40;0;118;639
206623-33_NORTE_P1_png.rf.b890ed345d9c9dd14fdef8fd6ba9bc58.jpg;920;640;FI;525;163;710;324
206623-33_NORTE_P1_png.rf.b890ed345d9c9dd14fdef8fd6ba9bc58.jpg;920;640;FI;606;332;634;521
206623-33_NORTE_P1_png.rf.b890ed345d9c9dd14fdef8fd6ba9bc58.jpg;920;640;FI;618;547;649;595
206665-97_NORTE_P1_png.rf.58e2844fbeb7ab58579404722f471a18.jpg;920;640;R;342;248;920;639
206665-97_NORTE_P1_png.rf.58e2844fbeb7ab58579404722f471a18.jpg;920;640;TLL-FC2;6;0;48;357
206665-97_NORTE_P1_png.rf.58e2844fbeb7ab58579404722f471a18.jpg;920;640;J;616;30;753;231
206705-8_NORTE_P1_png.rf.212b22d55bb0d88b5283cecccc56da13.jpg;920;640;TLL-FC2;105;155;128;640
206705-8_NORTE_P1_png.rf.212b22d55bb0d88b5283cecccc56da13.jpg;920;640;TLC-FC2;121;0;135;140
206823-71_NORTE_P1_png.rf.7065e0527390fbb515bca269ebac9513.jpg;920;640;TLL-FC2;65;3;100;640
206861-43_NORTE_P1_png.rf.7dffac3a908f9641a02c6bd90bd6430f.jpg;920;640;TLC-FC2;117;10;131;138
206861-43_NORTE_P1_png.rf.7dffac3a908f9641a02c6bd90bd6430f.jpg;920;640;TLL-FC2;134;0;158;627
206905-42_NORTE_P1_png.rf.61718317c6b0a0dff5a4897ca53a3206.jpg;920;640;FI;201;411;318;475
206905-42_NORTE_P1_png.rf.61718317c6b0a0dff5a4897ca53a3206.jpg;920;640;TLC-FC2;161;165;188;349
206905-42_NORTE_P1_png.rf.61718317c6b0a0dff5a4897ca53a3206.jpg;920;640;TLC-FC1;143;2;172;129
206905-42_NORTE_P1_png.rf.61718317c6b0a0dff5a4897ca53a3206.jpg;920;640;FI;171;541;308;626
206905-42_NORTE_P1_png.rf.61718317c6b0a0dff5a4897ca53a3206.jpg;920;640;FI;190;286;339;405
206939-42_NORTE_P1_png.rf.51a24a0609b2b9b8409fc7eecbb88d21.jpg;920;640;TLC-FC1;173;131;259;398
206939-42_NORTE_P1_png.rf.51a24a0609b2b9b8409fc7eecbb88d21.jpg;920;640;TLC-FC1;193;4;225;134
206984-34_NORTE_P1_png.rf.4fcca7359882693e040d6d01d141c9e2.jpg;920;640;TLL-FC1;265;130;286;640
206984-34_NORTE_P1_png.rf.4fcca7359882693e040d6d01d141c9e2.jpg;920;640;J;314;524;439;621
207058-86_NORTE_P1_png.rf.6031bef5da764ed0892cd25f914f3f01.jpg;920;640;FI;146;409;185;516
207058-86_NORTE_P1_png.rf.6031bef5da764ed0892cd25f914f3f01.jpg;920;640;TLC-FC1;133;190;182;304
207065-74_NORTE_P1_png.rf.0f61bddd8a7d64c6be1a3bc5f3c931e0.jpg;920;640;FI;838;365;920;639
207065-74_NORTE_P1_png.rf.0f61bddd8a7d64c6be1a3bc5f3c931e0.jpg;920;640;TLC-FC1;853;14;920;364
207140-94_NORTE_P1_png.rf.6e9ac366b1f11d34f94ff358f5d48ee8.jpg;920;640;TLC-FC1;841;7;894;333
207140-94_NORTE_P1_png.rf.6e9ac366b1f11d34f94ff358f5d48ee8.jpg;920;640;TLC-FC1;798;46;840;207
207225-56_NORTE_P1_png.rf.c71a207fac701589e8f10ffb055b9a62.jpg;920;640;TLL-FC1;47;0;78;636
207261-07_NORTE_P1_png.rf.59b79a81c4da3959f3c9d1cedca1f7b2.jpg;920;640;TLC-FC2;873;348;920;640
207423-19_NORTE_P1_png.rf.008cb31b991200659eefeb043ca29b79.jpg;920;640;TLL-FC2;54;0;75;640
207506-38_NORTE_P1_png.rf.2dc616fb315c1276dfe9e2f5fdfeaf3d.jpg;920;640;D;41;273;240;640
207506-38_NORTE_P1_png.rf.2dc616fb315c1276dfe9e2f5fdfeaf3d.jpg;920;640;D;80;57;220;267
207664-69_NORTE_P1_png.rf.c0ee45730692120fe98376276fe84c02.jpg;920;640;TLC-FC1;0;0;29;185
207705-27_NORTE_P1_png.rf.9418f004f172c0529ad4bc453ab13143.jpg;920;640;TLL-FC1;4;0;23;640
207741-16_NORTE_P1_png.rf.bfa70059ab4d64376c32d7ca5eaf5fa1.jpg;920;640;TLL-FC2;37;1;79;640
207780-53_NORTE_P1_png.rf.c1d6aba300d9d6247c09309234660b6c.jpg;920;640;TLL-FC1;63;0;80;640
207780-53_NORTE_P1_png.rf.c1d6aba300d9d6247c09309234660b6c.jpg;920;640;TLL-FC1;125;0;144;640
207784-29_NORTE_P1_png.rf.a7c465e8c48a4bfdf9a256c12d4510be.jpg;920;640;TLL-FC1;117;0;144;640
207784-29_NORTE_P1_png.rf.a7c465e8c48a4bfdf9a256c12d4510be.jpg;920;640;TLL-FC1;56;0;90;640
208059-09_NORTE_P1_png.rf.a7eae8da675763b559eb3b8f7a4364f3.jpg;920;640;FI;7;431;89;493
208059-09_NORTE_P1_png.rf.a7eae8da675763b559eb3b8f7a4364f3.jpg;920;640;FI;0;293;94;323
208066-31_NORTE_P1_png.rf.f1ec91999a196bfab7ca97f8295c723f.jpg;920;640;TLL-FC2;42;0;57;640
208105-61_NORTE_P1_png.rf.6452780d302f1313c66f373dcb50d44f.jpg;920;640;R;865;0;904;640
208105-61_NORTE_P1_png.rf.6452780d302f1313c66f373dcb50d44f.jpg;920;640;TLL-FC2;12;0;28;640
208139-39_NORTE_P1_png.rf.99d7d85604cbd530d6d6fdf68b0a98a1.jpg;920;640;TLL-FC2;124;206;136;640
208139-39_NORTE_P1_png.rf.99d7d85604cbd530d6d6fdf68b0a98a1.jpg;920;640;TLL-FC1;76;0;91;640
208139-39_NORTE_P1_png.rf.99d7d85604cbd530d6d6fdf68b0a98a1.jpg;920;640;TLL-FC1;152;90;167;640
208143-72_NORTE_P1_png.rf.254df98b291f8319704501ca4a1ef226.jpg;920;640;TLL-FC1;151;0;170;640
208143-72_NORTE_P1_png.rf.254df98b291f8319704501ca4a1ef226.jpg;920;640;TLL-FC2;87;0;111;566
208177-61_NORTE_P1_png.rf.422d0b6d533d6331dfb65719879bbd40.jpg;920;640;TLL-FC1;160;0;182;640
208177-61_NORTE_P1_png.rf.422d0b6d533d6331dfb65719879bbd40.jpg;920;640;TLC-FC2;582;383;618;636
208177-61_NORTE_P1_png.rf.422d0b6d533d6331dfb65719879bbd40.jpg;920;640;TLL-FC2;102;0;119;640
208218-7_NORTE_P1_png.rf.9611e935f88d39d928e330a9cf2d3875.jpg;920;640;TLL-FC1;166;0;175;640
208218-7_NORTE_P1_png.rf.9611e935f88d39d928e330a9cf2d3875.jpg;920;640;TLL-FC1;227;1;235;580
208297-76_NORTE_P1_png.rf.e0f6def19719d697e686b7eb37b27740.jpg;920;640;TLL-FC1;753;263;832;638
208307-2_NORTE_P1_png.rf.47d7cfcdb5d026a9b491d9b0acdae890.jpg;920;640;TLL-FC2;778;56;808;451
208380-97_NORTE_P1_png.rf.e360c92ef441e23fc33b9d53d332b150.jpg;920;640;TLL-FC1;32;181;45;259
208385-97_NORTE_P1_png.rf.026acae40888ba694d23511e85a5aa4e.jpg;920;640;TLC-FC2;133;13;155;187
208385-97_NORTE_P1_png.rf.026acae40888ba694d23511e85a5aa4e.jpg;920;640;TTC-FC2;0;201;49;227
208425-08_NORTE_P1_png.rf.182628a60b640aebd20491a4c6141119.jpg;920;640;TLL-FC1;144;0;153;631
208538-37_NORTE_P1_png.rf.9fab9886fdec91338ba8f1ffd2674a31.jpg;920;640;TTC-FC1;36;312;299;413
208738-62_NORTE_P1_png.rf.aa3cdf34b10df3b3e39dee258a85b67f.jpg;920;640;TLL-FC1;55;36;64;632
208738-62_NORTE_P1_png.rf.aa3cdf34b10df3b3e39dee258a85b67f.jpg;920;640;TLL-FC1;110;59;123;622
208738-62_NORTE_P1_png.rf.aa3cdf34b10df3b3e39dee258a85b67f.jpg;920;640;TLC-FC2;891;176;910;263
208780-34_NORTE_P1_png.rf.7e1691f02117a79406f25f96b575d30a.jpg;920;640;TLL-FC2;63;23;107;640
208907-03_NORTE_P1_png.rf.4f7ddda0f04553adc7c2ad7808ba20bd.jpg;920;640;R;850;2;899;640
208907-03_NORTE_P1_png.rf.4f7ddda0f04553adc7c2ad7808ba20bd.jpg;920;640;TLL-FC1;85;0;106;637
208946-52_NORTE_P1_png.rf.8164a91f0fabd745ba15ba0ce049096c.jpg;920;640;TLC-FC1;859;428;907;640
208983-4_NORTE_P1_png.rf.4464cbfcdec9a030cf7e5639822f0905.jpg;920;640;R;821;1;875;640
209059-32_NORTE_P1_png.rf.d7c4ac0aadc3fd4aad21f6aaeedde152.jpg;920;640;TLL-FC2;63;50;87;637
209063-08_NORTE_P1_png.rf.e4afd5c0059ae53f56d0a71af215d2c9.jpg;920;640;TLC-FC1;0;0;33;259
209179-95_NORTE_P1_png.rf.d1e0cbccb1204c8815bac7a37a1b8616.jpg;920;640;TLL-FC1;135;0;162;637
209179-95_NORTE_P1_png.rf.d1e0cbccb1204c8815bac7a37a1b8616.jpg;920;640;TLL-FC2;79;0;109;639
209346-74_NORTE_P1_png.rf.8ed78bf965a4cfc3a75f81602ecf1d24.jpg;920;640;TLC-FC1;320;77;371;640
209461-07_NORTE_P1_png.rf.c7a40f345f35667b74811292f78a9d69.jpg;920;640;TLC-FC1;86;228;98;323
209461-07_NORTE_P1_png.rf.c7a40f345f35667b74811292f78a9d69.jpg;920;640;TLC-FC1;105;222;120;359
209461-07_NORTE_P1_png.rf.c7a40f345f35667b74811292f78a9d69.jpg;920;640;TLC-FC1;125;210;138;440
209461-07_NORTE_P1_png.rf.c7a40f345f35667b74811292f78a9d69.jpg;920;640;TLC-FC2;179;230;203;482
209461-07_NORTE_P1_png.rf.c7a40f345f35667b74811292f78a9d69.jpg;920;640;TLC-FC1;118;564;142;640
209464-88_NORTE_P1_png.rf.644d186441949218fa3abc66f6c7dc13.jpg;920;640;TLC-FC2;45;286;68;557
209464-88_NORTE_P1_png.rf.644d186441949218fa3abc66f6c7dc13.jpg;920;640;TLC-FC1;88;513;117;631
209500-84_NORTE_P1_png.rf.c9306ec7663add3d81126110412fff33.jpg;920;640;TLL-FC1;166;0;191;640
209500-84_NORTE_P1_png.rf.c9306ec7663add3d81126110412fff33.jpg;920;640;TLC-FC2;134;2;155;56
209579-41_NORTE_P1_png.rf.fd0a8479916696f2745c4c5ee667fae3.jpg;920;640;TLC-FC1;264;297;302;529
209583-18_NORTE_P1_png.rf.4630cbc2512da0b4569495627c72c9f5.jpg;920;640;R;200;0;260;637
209786-02_NORTE_P1_png.rf.f56700e384fb1d22f192bdca5452d2b9.jpg;920;640;FI;655;0;694;293
209786-02_NORTE_P1_png.rf.f56700e384fb1d22f192bdca5452d2b9.jpg;920;640;FI;690;528;713;599
209906-88_NORTE_P1_png.rf.e6cf2b63b5e20cac157451c8f213a8ac.jpg;920;640;TLL-FC2;150;150;182;472
209906-88_NORTE_P1_png.rf.e6cf2b63b5e20cac157451c8f213a8ac.jpg;920;640;TLC-FC2;668;0;716;163
209945-89_NORTE_P1_png.rf.348e2a6e42ae31589c30cf2f025104a7.jpg;920;640;TLL-FC1;582;115;634;515
209980-96_NORTE_P1_png.rf.6bd98a251daf85baffb41f45757a3a76.jpg;920;640;TLL-FC1;138;38;147;640
209984-52_NORTE_P1_png.rf.7c5082782fa7012d5e623e15dc6241e4.jpg;920;640;TLL-FC2;137;0;164;637
210018-98_NORTE_P1_png.rf.d96ff5b762c8d3322b86d3000fda8700.jpg;920;640;TLC-FC2;184;135;207;256
210018-98_NORTE_P1_png.rf.d96ff5b762c8d3322b86d3000fda8700.jpg;920;640;TLL-FC1;158;62;168;640
210026-95_NORTE_P1_png.rf.60c524ebf9e03b1cdc7ce3385016bc6b.jpg;920;640;TLL-FC1;157;1;168;640
210060-64_NORTE_P1_png.rf.5ac50b22aac50db3fa472e1ad1d0dbc3.jpg;920;640;TLL-FC2;215;2;224;639
210064-74_NORTE_P1_png.rf.fd14aed196c3ece185bc8290c4d4a4ce.jpg;920;640;TLL-FC2;204;30;238;640
210106-54_NORTE_P1_png.rf.2bfac056a5775398a0981b0a72ce1187.jpg;920;640;TLC-FC1;60;342;92;553
210106-54_NORTE_P1_png.rf.2bfac056a5775398a0981b0a72ce1187.jpg;920;640;FI;106;429;184;623
210139-69_NORTE_P1_png.rf.04b5c39ee1bbacf8b4e507b7ecaad2bf.jpg;920;640;TLL-FC1;160;0;178;588
210139-69_NORTE_P1_png.rf.04b5c39ee1bbacf8b4e507b7ecaad2bf.jpg;920;640;TLL-FC1;202;0;221;623
210941-25_NORTE_P1_png.rf.a3c529211970ed302a1c4b03e2b320b4.jpg;920;640;TLC-FC2;408;456;426;544
210944-79_NORTE_P1_png.rf.89f18b7d5065971e666747b4f1db88cd.jpg;920;640;TLL-FC2;635;84;682;640
210944-79_NORTE_P1_png.rf.89f18b7d5065971e666747b4f1db88cd.jpg;920;640;TLC-FC1;84;157;117;358
210980-6_NORTE_P1_png.rf.6f4496221cbf73a61b71023ac2075f36.jpg;920;640;TLC-FC2;879;315;906;530
210980-6_NORTE_P1_png.rf.6f4496221cbf73a61b71023ac2075f36.jpg;920;640;TLL-FC1;36;347;54;637
210984-6_NORTE_P1_png.rf.26d6105a194f92b1f775ac28df2dd236.jpg;920;640;J;21;3;131;123
210984-6_NORTE_P1_png.rf.26d6105a194f92b1f775ac28df2dd236.jpg;920;640;TLC-FC1;65;334;88;460
211183-91_NORTE_P1_png.rf.72e8d2694901acb53cfa42bacb295fc8.jpg;920;640;TLL-FC2;153;1;166;640
211226-49_NORTE_P1_png.rf.7b4c2ac0eba9f45f0cb43db972d610d7.jpg;920;640;TLC-FC1;565;205;603;336
211261-53_NORTE_P1_png.rf.1c32e75cb42db1f7aa3c15e89852e877.jpg;920;640;TLC-FC1;167;109;182;185
211261-53_NORTE_P1_png.rf.1c32e75cb42db1f7aa3c15e89852e877.jpg;920;640;TLC-FC1;84;2;123;76
211265-21_NORTE_P1_png.rf.aab3bae76326c20b31b7d521bb65b209.jpg;920;640;J;31;2;217;640
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;587;269;613;399
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;561;190;579;300
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;601;134;618;242
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;611;505;625;619
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;70;497;88;634
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;109;332;128;489
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;96;183;103;285
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;70;137;83;240
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;63;0;78;47
211306-06_NORTE_P1_png.rf.045155e1db85bbe30e8f1eec7060fc1b.jpg;920;640;TLC-FC2;114;0;131;82
211341-67_NORTE_P1_png.rf.1e1500fcc7eefb86a2ce6198dd3ccfc5.jpg;920;640;TLL-FC2;147;0;166;517
211341-67_NORTE_P1_png.rf.1e1500fcc7eefb86a2ce6198dd3ccfc5.jpg;920;640;TLL-FC2;112;16;134;354
211345-6_NORTE_P1_png.rf.9b60209cfe2159cc4bc1e4b01e780d47.jpg;920;640;FI;715;346;751;477
211425-04_NORTE_P1_png.rf.4f28ba1264318b9b1138830699e01f5c.jpg;920;640;TLC-FC2;638;0;674;129
211425-04_NORTE_P1_png.rf.4f28ba1264318b9b1138830699e01f5c.jpg;920;640;TLC-FC1;94;0;111;254
211461-46_NORTE_P1_png.rf.597583b55ccd02637ae0343d3c1e9f51.jpg;920;640;TLL-FC2;0;7;22;488
211541-08_NORTE_P1_png.rf.f1b20000b0637806cf998ec6ff976bf6.jpg;920;640;TLC-FC1;133;303;164;438
211541-08_NORTE_P1_png.rf.f1b20000b0637806cf998ec6ff976bf6.jpg;920;640;TLC-FC1;137;99;167;150
211541-08_NORTE_P1_png.rf.f1b20000b0637806cf998ec6ff976bf6.jpg;920;640;TLC-FC1;139;249;171;306
211661-06_NORTE_P1_png.rf.2091c4d7c8fd13bdce9b90080d6b700b.jpg;920;640;R;24;0;86;639
211661-06_NORTE_P1_png.rf.2091c4d7c8fd13bdce9b90080d6b700b.jpg;920;640;TLC-FC2;26;392;52;638
211786-55_NORTE_P1_png.rf.8c835d2ef2ba6f99b48e5d3d2ce54593.jpg;920;640;TLL-FC1;658;0;750;391
211899-46_NORTE_P1_png.rf.20f7a15057b6c0cc63bf30ce89a914fe.jpg;920;640;TLL-FC2;310;53;333;484
212024-83_NORTE_P1_png.rf.aef33dc1de83ac83595259e9d32305be.jpg;920;640;TLL-FC2;93;0;167;633
212065-24_NORTE_P1_png.rf.0296d5f06db56704aa4614661e9d1a1b.jpg;920;640;TLC-FC1;117;229;154;521
212181-36_NORTE_P1_png.rf.4aebf2d6c35ffadde3b9a57b8e392b60.jpg;920;640;FI;137;549;162;640
212181-36_NORTE_P1_png.rf.4aebf2d6c35ffadde3b9a57b8e392b60.jpg;920;640;TLC-FC1;97;189;143;449
212181-36_NORTE_P1_png.rf.4aebf2d6c35ffadde3b9a57b8e392b60.jpg;920;640;TLC-FC1;98;30;127;167
212181-36_NORTE_P1_png.rf.4aebf2d6c35ffadde3b9a57b8e392b60.jpg;920;640;TLC-FC1;159;92;179;147
212181-36_NORTE_P1_png.rf.4aebf2d6c35ffadde3b9a57b8e392b60.jpg;920;640;TLC-FC1;133;1;147;49
212184-9_NORTE_P1_png.rf.1c2fff62a07cdc1f730fe34bec2c3679.jpg;920;640;J;0;0;270;640
212261-21_NORTE_P1_png.rf.f0582a66a9648254b0e43e7f3b3a4b64.jpg;920;640;TTC-FC2;9;418;151;450
212265-14_NORTE_P1_png.rf.3d2f15e61235587dce737ca9cbcff3e4.jpg;920;640;TLC-FC1;314;271;345;566
212298-18_NORTE_P1_png.rf.fc522b5d8359d1b3aaeb1a5a3a1fe74c.jpg;920;640;TLL-FC2;807;276;834;520
212421-45_NORTE_P1_png.rf.8bc0a583aed8d93c60ae7f172de7ae47.jpg;920;640;TLC-FC2;64;167;88;330
212421-45_NORTE_P1_png.rf.8bc0a583aed8d93c60ae7f172de7ae47.jpg;920;640;TLC-FC2;75;428;96;601
212425-73_NORTE_P1_png.rf.5d5050cfedcee032446d9dcdec233aff.jpg;920;640;TLL-FC1;66;0;138;456
212460-69_NORTE_P1_png.rf.e973191fd275110432264b6b60fc9ba0.jpg;920;640;TLL-FC1;505;294;537;640
212464-83_NORTE_P1_png.rf.f9bf47765b706b72da19d3ccc6a36849.jpg;920;640;TLL-FC1;866;0;920;359
212545-57_NORTE_P1_png.rf.b5f3115dd41dd8047b7465ed2752a0a5.jpg;920;640;TLL-FC1;106;145;151;470
212665-52_NORTE_P1_png.rf.7c15e7335b0e9f35ddd54f1947d2011f.jpg;920;640;TLC-FC2;92;0;163;248
212665-52_NORTE_P1_png.rf.7c15e7335b0e9f35ddd54f1947d2011f.jpg;920;640;TLC-FC1;91;470;134;640
212665-52_NORTE_P1_png.rf.7c15e7335b0e9f35ddd54f1947d2011f.jpg;920;640;TLC-FC1;123;315;165;426
212705-93_NORTE_P1_png.rf.8049f500f7dcced640b8f2e85072c37c.jpg;920;640;TLC-FC1;650;189;685;317
212705-93_NORTE_P1_png.rf.8049f500f7dcced640b8f2e85072c37c.jpg;920;640;TLC-FC2;651;331;684;541
212705-93_NORTE_P1_png.rf.8049f500f7dcced640b8f2e85072c37c.jpg;920;640;TLC-FC1;649;592;668;640
212705-93_NORTE_P1_png.rf.8049f500f7dcced640b8f2e85072c37c.jpg;920;640;TLC-FC1;690;585;706;633
212705-93_NORTE_P1_png.rf.8049f500f7dcced640b8f2e85072c37c.jpg;920;640;TLC-FC1;692;336;716;462
212705-93_NORTE_P1_png.rf.8049f500f7dcced640b8f2e85072c37c.jpg;920;640;TLC-FC1;620;423;648;559
212705-93_NORTE_P1_png.rf.8049f500f7dcced640b8f2e85072c37c.jpg;920;640;TLC-FC1;642;36;664;126
212738-91_NORTE_P1_png.rf.e3e39b88b66942f8db8f51775d332fdb.jpg;920;640;TLC-FC2;122;59;143;233
212738-91_NORTE_P1_png.rf.e3e39b88b66942f8db8f51775d332fdb.jpg;920;640;TLC-FC2;134;301;149;363
212738-91_NORTE_P1_png.rf.e3e39b88b66942f8db8f51775d332fdb.jpg;920;640;TLC-FC2;124;349;143;472
212738-91_NORTE_P1_png.rf.e3e39b88b66942f8db8f51775d332fdb.jpg;920;640;TLC-FC2;132;541;151;627
212738-91_NORTE_P1_png.rf.e3e39b88b66942f8db8f51775d332fdb.jpg;920;640;TLC-FC2;152;13;162;61
212746-39_NORTE_P1_png.rf.3e1e20f4af9ba023fb0e01b8198096b3.jpg;920;640;TLL-FC2;605;97;658;630
212779-22_NORTE_P1_png.rf.9eb9d32ff93d0e7a82931a070a904bcb.jpg;920;640;TLC-FC2;629;54;643;182
212779-22_NORTE_P1_png.rf.9eb9d32ff93d0e7a82931a070a904bcb.jpg;920;640;TLC-FC2;583;158;599;258
212779-22_NORTE_P1_png.rf.9eb9d32ff93d0e7a82931a070a904bcb.jpg;920;640;TLC-FC2;643;286;664;354
212779-22_NORTE_P1_png.rf.9eb9d32ff93d0e7a82931a070a904bcb.jpg;920;640;TLC-FC2;649;412;668;535
212821-95_NORTE_P1_png.rf.6b5708ee6b2ecf7369486cd6264c59e7.jpg;920;640;TLC-FC1;21;567;36;640
212826-17_NORTE_P1_png.rf.d758dfd03f2d3b45717b7349b8e57503.jpg;920;640;TLL-FC2;8;336;25;640
212906-02_NORTE_P1_png.rf.6f6bb31ed8646b96d55270c8419727ae.jpg;920;640;TLL-FC1;803;0;884;314
212940-36_NORTE_P1_png.rf.8cdfac7cb52e4e06f4547fdc6c094f92.jpg;920;640;TLL-FC1;807;223;868;637
212986-72_NORTE_P1_png.rf.ff173b62b7890f88c18a7292f862ec60.jpg;920;640;TLC-FC1;639;275;684;424
213026-05_NORTE_P1_png.rf.85f194d40d75a14d740d9cc51bb8c2fc.jpg;920;640;TLC-FC3;1;27;33;327
213184-73_NORTE_P1_png.rf.d2a87383c5fead4563bc7a25328f9e13.jpg;920;640;TLL-FC1;618;79;644;525
213386-94_NORTE_P1_png.rf.6e9e1c6719ac3370831d69e7c52eebd8.jpg;920;640;FI;619;88;772;640
